order_id,order_datetime,order_date,order_hour,day_of_week,day_type,is_peak_hour,store_id,store_name,store_area,store_lat,store_lon,customer_lat,customer_lon,distance_km,num_items,order_value,delivery_charge,total_amount,prep_time_mins,delivery_time_mins,delivery_status,customer_rating,payment_method
ORD000122,2025-01-15 08:43:24,2025-01-15,8,Wednesday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.980698,80.260204,2.83,2,58,25,83,3.7,24.6,Delayed,3.5,Cash on Delivery
ORD000123,2025-01-23 07:22:19,2025-01-23,7,Thursday,Weekday,1,DS009,Porur Hub,Porur,13.0358,80.1559,13.0524,80.161723,1.95,2,125,25,150,2.8,9.6,Delivered,4.7,UPI
ORD000124,2025-01-28 19:10:00,2025-01-28,19,Tuesday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.029342,80.217267,2.32,2,217,0,217,2.1,16.1,Delivered,3.3,Card
ORD000125,2025-01-09 21:16:08,2025-01-09,21,Thursday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.966144,80.269281,2.87,2,135,25,160,3.6,16.6,Delayed,3.6,UPI
ORD000126,2025-01-07 21:18:00,2025-01-07,21,Tuesday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.965494,80.210123,1.62,2,165,25,190,2.2,10.7,Delivered,4.7,UPI
ORD000127,2024-11-19 22:50:18,2024-11-19,22,Tuesday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.964817,80.222333,1.14,1,35,25,60,3.9,5.3,Delivered,4.7,Card
ORD000128,2025-01-28 11:40:31,2025-01-28,11,Tuesday,Weekday,0,DS006,Nungambakkam Hub,Nungambakkam,13.0569,80.2425,13.075806,80.220043,3.26,2,75,25,100,3.1,10.0,Delivered,4.9,UPI
ORD000129,2024-12-10 08:20:48,2024-12-10,8,Tuesday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.066264,80.235931,2.72,3,553,0,553,3.6,22.4,Delayed,3.1,UPI
ORD000130,2025-01-25 07:07:16,2025-01-25,7,Saturday,Weekend,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.982312,80.26678,2.91,4,285,0,285,3.5,14.1,Delivered,4.6,UPI
ORD000131,2024-11-18 08:12:11,2024-11-18,8,Monday,Weekday,1,DS011,Vadapalani Hub,Vadapalani,13.0502,80.2121,13.036872,80.191045,2.77,1,25,25,50,2.8,22.5,Delayed,3.6,UPI
ORD000132,2024-11-20 10:20:02,2024-11-20,10,Wednesday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.97512,80.21784,3.28,2,240,0,240,2.8,18.9,Delivered,3.8,UPI
ORD000133,2024-12-12 19:43:28,2024-12-12,19,Thursday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.956285,80.229356,2.27,6,445,0,445,3.8,15.0,Delivered,4.0,UPI
ORD000134,2024-11-14 18:41:18,2024-11-14,18,Thursday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.019523,80.238989,2.47,4,780,0,780,2.4,15.9,Delivered,3.9,UPI
ORD000135,2024-11-29 07:46:21,2024-11-29,7,Friday,Weekday,1,DS008,Mylapore Hub,Mylapore,13.0339,80.2619,13.016008,80.263181,1.99,3,160,25,185,1.9,13.3,Delivered,4.2,UPI
ORD000136,2024-11-02 17:33:23,2024-11-02,17,Saturday,Weekend,0,DS012,Thiruvanmiyur Hub,Thiruvanmiyur,12.983,80.2595,12.973848,80.280335,2.53,5,517,0,517,3.4,14.7,Delivered,4.5,UPI
ORD000137,2024-12-14 21:47:45,2024-12-14,21,Saturday,Weekend,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.978686,80.243081,2.46,5,620,0,620,2.0,13.0,Delivered,4.6,Card
ORD000138,2025-01-09 12:40:11,2025-01-09,12,Thursday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.032562,80.239716,1.2,1,35,25,60,3.6,6.6,Delivered,4.6,Card
ORD000139,2024-11-18 09:12:16,2024-11-18,9,Monday,Weekday,1,DS009,Porur Hub,Porur,13.0358,80.1559,13.043854,80.136726,2.31,1,35,25,60,4.0,16.9,Delivered,3.6,UPI
ORD000140,2024-12-12 19:57:15,2024-12-12,19,Thursday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.998858,80.251862,1.05,2,340,0,340,2.5,9.2,Delivered,4.9,UPI
ORD000141,2024-12-14 08:33:07,2024-12-14,8,Saturday,Weekend,1,DS006,Nungambakkam Hub,Nungambakkam,13.0569,80.2425,13.062108,80.24739,0.79,2,130,25,155,3.1,6.5,Delivered,4.9,UPI
ORD000142,2025-01-04 12:54:53,2025-01-04,12,Saturday,Weekend,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.945215,80.113369,2.93,5,950,0,950,3.9,9.3,Delivered,4.8,UPI
ORD000143,2025-01-05 13:55:34,2025-01-05,13,Sunday,Weekend,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.036307,80.219553,1.73,2,450,0,450,2.7,8.6,Delivered,4.7,UPI
ORD000144,2024-11-26 08:51:46,2024-11-26,8,Tuesday,Weekday,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.93061,80.119509,1.23,6,565,0,565,4.0,10.2,Delivered,4.4,UPI
ORD000145,2025-01-15 14:22:51,2025-01-15,14,Wednesday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.981498,80.258031,2.75,1,35,25,60,2.7,13.3,Delivered,4.5,UPI
ORD000146,2024-11-26 14:14:45,2024-11-26,14,Tuesday,Weekday,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.042389,80.211884,2.47,1,750,0,750,3.6,13.0,Delayed,2.6,UPI
ORD000147,2025-01-10 12:22:05,2025-01-10,12,Friday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.876078,80.253183,3.94,3,670,0,670,4.0,19.2,Delivered,4.2,UPI
ORD000148,2024-12-20 17:50:18,2024-12-20,17,Friday,Weekday,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.065284,80.223825,2.85,1,40,25,65,2.0,13.4,Delivered,4.2,Cash on Delivery
ORD000149,2025-01-23 08:27:56,2025-01-23,8,Thursday,Weekday,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.902354,80.101301,3.7,1,70,25,95,3.9,23.0,Delayed,3.6,Card
ORD000150,2025-01-26 19:37:36,2025-01-26,19,Sunday,Weekend,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.959375,80.235078,1.0,4,150,25,175,2.2,7.1,Delivered,4.6,Cash on Delivery
ORD000151,2025-01-27 19:59:21,2025-01-27,19,Monday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.936634,80.246077,2.73,6,411,0,411,2.7,18.9,Delayed,3.6,UPI
ORD000152,2025-01-25 07:27:05,2025-01-25,7,Saturday,Weekend,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.938033,80.257285,2.96,2,385,0,385,4.1,14.7,Delivered,4.1,Card
ORD000153,2024-11-01 19:32:23,2024-11-01,19,Friday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.982496,80.266455,2.88,1,35,25,60,2.0,15.6,Delivered,3.4,UPI
ORD000154,2024-12-02 21:49:38,2024-12-02,21,Monday,Weekday,1,DS008,Mylapore Hub,Mylapore,13.0339,80.2619,13.053324,80.253799,2.34,2,85,25,110,3.9,11.6,Delayed,2.7,Card
ORD000155,2024-12-22 21:17:08,2024-12-22,21,Sunday,Weekend,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.996479,80.219972,2.39,4,215,0,215,1.9,12.2,Delivered,4.4,UPI
ORD000156,2024-12-31 20:29:38,2024-12-31,20,Tuesday,Weekday,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.09938,80.219614,1.77,3,245,0,245,3.1,13.7,Delivered,4.0,UPI
ORD000157,2024-11-08 14:47:29,2024-11-08,14,Friday,Weekday,0,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.884344,80.224508,1.89,4,427,0,427,3.6,8.5,Delivered,4.8,UPI
ORD000158,2025-01-16 20:51:15,2025-01-16,20,Thursday,Weekday,1,DS008,Mylapore Hub,Mylapore,13.0339,80.2619,13.024517,80.261374,1.04,2,210,0,210,3.0,7.1,Delivered,4.6,Card
ORD000159,2024-12-13 19:30:23,2024-12-13,19,Friday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.968838,80.233999,1.58,1,45,25,70,2.2,11.4,Delivered,4.7,UPI
ORD000160,2025-01-06 10:53:11,2025-01-06,10,Monday,Weekday,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.092671,80.19814,1.29,5,515,0,515,2.4,10.1,Delivered,4.2,Card
ORD000161,2024-12-26 14:19:07,2024-12-26,14,Thursday,Weekday,0,DS009,Porur Hub,Porur,13.0358,80.1559,13.042392,80.179799,2.75,1,20,25,45,4.2,9.7,Delivered,4.9,Card
ORD000162,2024-11-10 12:55:39,2024-11-10,12,Sunday,Weekend,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.083614,80.187755,2.37,5,685,0,685,2.3,9.7,Delivered,4.7,Card
ORD000163,2025-01-16 11:14:54,2025-01-16,11,Thursday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.944023,80.251558,2.08,2,175,25,200,2.3,7.2,Delayed,3.5,UPI
ORD000164,2024-12-08 17:51:45,2024-12-08,17,Sunday,Weekend,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.934722,80.222453,3.77,5,330,0,330,2.3,24.1,Cancelled,,UPI
ORD000165,2024-12-16 13:25:38,2024-12-16,13,Monday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.954837,80.262084,2.13,1,35,25,60,3.2,12.2,Delivered,4.0,UPI
ORD000166,2025-01-07 11:31:28,2025-01-07,11,Tuesday,Weekday,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.908751,80.102295,3.21,2,140,25,165,2.4,13.0,Delivered,4.2,Cash on Delivery
ORD000167,2024-11-15 18:53:18,2024-11-15,18,Friday,Weekday,0,DS009,Porur Hub,Porur,13.0358,80.1559,13.023551,80.146858,1.69,3,490,0,490,2.8,13.5,Delivered,4.7,UPI
ORD000168,2024-11-30 09:28:42,2024-11-30,9,Saturday,Weekend,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.965675,80.253684,1.2,4,340,0,340,2.3,11.5,Delivered,4.1,Card
ORD000169,2025-01-24 20:09:09,2025-01-24,20,Friday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.023944,80.257188,1.91,2,190,25,215,3.8,16.6,Delayed,2.6,UPI
ORD000170,2025-01-08 22:21:14,2025-01-08,22,Wednesday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.965574,80.234522,1.15,3,670,0,670,3.2,7.2,Delivered,4.8,UPI
ORD000171,2024-11-27 12:54:30,2024-11-27,12,Wednesday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.88248,80.217869,2.34,1,200,0,200,4.0,8.3,Delivered,4.7,UPI
ORD000172,2025-01-10 11:28:11,2025-01-10,11,Friday,Weekday,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.082964,80.223771,1.76,2,130,25,155,2.7,9.2,Delivered,4.6,UPI
ORD000173,2024-12-21 18:56:09,2024-12-21,18,Saturday,Weekend,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.056559,80.208922,3.24,2,105,25,130,3.4,19.1,Delivered,4.0,UPI
ORD000174,2024-12-22 22:01:56,2024-12-22,22,Sunday,Weekend,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.977616,80.258437,2.44,3,535,0,535,2.0,12.0,Delivered,4.3,UPI
ORD000175,2024-12-04 13:27:06,2024-12-04,13,Wednesday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.953197,80.225824,2.19,5,492,0,492,2.6,7.9,Delivered,4.8,UPI
ORD000176,2024-12-25 04:23:59,2024-12-25,4,Wednesday,Weekday,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.076278,80.188498,2.58,1,40,25,65,2.8,9.6,Delivered,4.5,UPI
ORD000177,2025-01-11 20:52:12,2025-01-11,20,Saturday,Weekend,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.995987,80.234046,2.73,4,740,0,740,3.9,19.6,Delivered,3.6,UPI
ORD000178,2024-12-29 20:12:32,2024-12-29,20,Sunday,Weekend,1,DS011,Vadapalani Hub,Vadapalani,13.0502,80.2121,13.044255,80.211124,0.67,4,150,25,175,2.5,7.1,Delivered,4.6,UPI
ORD000179,2025-01-06 09:02:52,2025-01-06,9,Monday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.906916,80.203564,2.78,3,604,0,604,3.7,21.9,Delayed,2.8,Cash on Delivery
ORD000180,2024-12-28 19:56:21,2024-12-28,19,Saturday,Weekend,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.02022,80.244362,2.07,4,205,0,205,2.4,10.6,Delivered,4.8,Cash on Delivery
ORD000181,2024-12-10 15:22:50,2024-12-10,15,Tuesday,Weekday,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.021126,80.236125,2.31,1,45,25,70,3.1,10.2,Delivered,4.6,UPI
ORD000182,2024-11-02 08:44:40,2024-11-02,8,Saturday,Weekend,1,DS008,Mylapore Hub,Mylapore,13.0339,80.2619,13.047302,80.279827,2.48,2,95,25,120,3.3,14.7,Delayed,2.9,UPI
ORD000183,2024-11-19 12:11:04,2024-11-19,12,Tuesday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.898423,80.216486,1.3,3,250,0,250,3.4,6.5,Delivered,4.8,Card
ORD000184,2025-01-11 09:39:58,2025-01-11,9,Saturday,Weekend,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.100405,80.212424,1.46,3,389,0,389,3.9,9.1,Delivered,4.8,UPI
ORD000185,2024-11-20 10:17:19,2024-11-20,10,Wednesday,Weekday,0,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.900698,80.225358,0.3,3,360,0,360,4.1,3.7,Delayed,2.5,Card
ORD000186,2024-12-02 12:11:02,2024-12-02,12,Monday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.986322,80.243458,2.8,1,145,25,170,2.4,12.6,Delivered,4.1,UPI
ORD000187,2025-01-29 07:18:26,2025-01-29,7,Wednesday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.875254,80.241001,3.21,2,65,25,90,2.0,16.4,Delivered,3.4,UPI
ORD000188,2024-11-26 21:49:13,2024-11-26,21,Tuesday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.878331,80.224971,2.54,1,125,25,150,2.4,15.6,Delivered,3.7,UPI
ORD000189,2024-11-03 08:45:34,2024-11-03,8,Sunday,Weekend,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.984993,80.258938,2.42,3,362,0,362,3.4,16.0,Delivered,4.0,Cash on Delivery
ORD000190,2024-12-31 16:43:25,2024-12-31,16,Tuesday,Weekday,0,DS011,Vadapalani Hub,Vadapalani,13.0502,80.2121,13.069351,80.217082,2.2,5,228,0,228,2.5,11.1,Delivered,4.3,UPI
ORD000191,2025-01-22 20:35:45,2025-01-22,20,Wednesday,Weekday,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.934238,80.151704,2.97,6,389,0,389,3.5,19.2,Delivered,3.9,Card
ORD000192,2024-11-12 18:05:26,2024-11-12,18,Tuesday,Weekday,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.029266,80.252027,2.43,2,140,25,165,1.8,18.5,Delayed,3.8,UPI
ORD000193,2024-11-25 07:01:39,2024-11-25,7,Monday,Weekday,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.088743,80.198212,1.17,2,63,25,88,3.8,10.2,Delivered,4.6,Card
ORD000194,2024-11-24 21:40:16,2024-11-24,21,Sunday,Weekend,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.963414,80.237163,0.79,3,360,0,360,3.5,5.3,Delivered,4.6,UPI
ORD000195,2024-12-19 14:51:27,2024-12-19,14,Thursday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.935145,80.233709,3.1,2,190,25,215,2.6,13.6,Delivered,4.5,UPI
ORD000196,2024-11-12 13:26:55,2024-11-12,13,Tuesday,Weekday,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.903341,80.114527,2.61,1,165,25,190,2.6,10.5,Delivered,4.1,UPI
ORD000197,2025-01-29 09:27:44,2025-01-29,9,Wednesday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.94828,80.261536,2.42,3,91,25,116,3.5,19.8,Delivered,3.3,UPI
ORD000198,2024-12-22 11:08:47,2024-12-22,11,Sunday,Weekend,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.028811,80.281207,3.62,3,130,25,155,2.0,12.7,Delivered,4.4,Card
ORD000199,2024-11-17 20:04:46,2024-11-17,20,Sunday,Weekend,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.982317,80.250572,2.47,3,142,25,167,3.2,19.1,Delayed,3.7,UPI
ORD000200,2024-11-26 18:05:53,2024-11-26,18,Tuesday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.967995,80.212312,1.26,2,406,0,406,2.9,11.4,Delayed,3.2,UPI
ORD000201,2025-01-14 07:51:54,2025-01-14,7,Tuesday,Weekday,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.89591,80.12445,3.01,1,40,25,65,4.2,17.3,Delivered,4.2,UPI
ORD000202,2024-12-01 07:07:18,2024-12-01,7,Sunday,Weekend,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.952237,80.242252,3.44,4,575,0,575,3.7,13.8,Delivered,4.1,Card
ORD000203,2024-11-22 17:43:26,2024-11-22,17,Friday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.974091,80.224647,0.4,7,750,0,750,4.1,4.3,Delivered,4.8,UPI
ORD000204,2024-11-12 10:50:48,2024-11-12,10,Tuesday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.023617,80.274239,2.67,3,480,0,480,4.0,15.2,Delivered,3.4,UPI
ORD000205,2024-12-03 08:52:57,2024-12-03,8,Tuesday,Weekday,1,DS008,Mylapore Hub,Mylapore,13.0339,80.2619,13.038471,80.243122,2.15,1,32,25,57,3.8,13.5,Delivered,4.7,UPI
ORD000206,2024-12-05 07:09:04,2024-12-05,7,Thursday,Weekday,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.930982,80.133142,1.09,1,120,25,145,4.2,6.9,Delivered,4.5,Card
ORD000207,2024-11-21 15:08:57,2024-11-21,15,Thursday,Weekday,0,DS011,Vadapalani Hub,Vadapalani,13.0502,80.2121,13.070339,80.2045,2.39,6,715,0,715,2.9,8.8,Delivered,4.6,Card
ORD000208,2024-11-18 11:01:29,2024-11-18,11,Monday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.961325,80.266289,2.49,3,245,0,245,4.2,13.3,Delivered,4.7,Cash on Delivery
ORD000209,2024-11-27 19:18:20,2024-11-27,19,Wednesday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.037201,80.234335,0.51,1,145,25,170,3.7,5.8,Delivered,4.8,UPI
ORD000210,2024-12-28 22:26:29,2024-12-28,22,Saturday,Weekend,0,DS009,Porur Hub,Porur,13.0358,80.1559,13.059048,80.176484,3.45,2,435,0,435,3.9,10.4,Delivered,4.0,Card
ORD000211,2025-01-01 06:44:49,2025-01-01,6,Wednesday,Weekday,0,DS006,Nungambakkam Hub,Nungambakkam,13.0569,80.2425,13.048108,80.252432,1.47,2,145,25,170,4.2,5.9,Delivered,4.7,UPI
ORD000212,2025-01-17 07:19:53,2025-01-17,7,Friday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.020053,80.244627,2.04,2,50,25,75,3.1,14.1,Delivered,4.8,UPI
ORD000213,2024-12-04 12:44:35,2024-12-04,12,Wednesday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.885745,80.252291,3.19,3,255,0,255,1.9,16.7,Delivered,3.9,Card
ORD000214,2024-11-11 17:48:12,2024-11-11,17,Monday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.98893,80.20086,2.74,3,908,0,908,2.0,13.0,Delayed,2.9,UPI
ORD000215,2025-01-04 16:08:24,2025-01-04,16,Saturday,Weekend,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.077193,80.226607,2.31,1,115,25,140,1.9,10.0,Delivered,4.8,UPI
ORD000216,2025-01-26 07:10:16,2025-01-26,7,Sunday,Weekend,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.988289,80.19769,3.0,8,910,0,910,2.9,13.4,Delayed,2.5,UPI
ORD000217,2024-12-15 18:07:16,2024-12-15,18,Sunday,Weekend,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.912735,80.107663,2.47,1,130,25,155,1.9,15.4,Delivered,3.8,Card
ORD000218,2025-01-22 17:51:13,2025-01-22,17,Wednesday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.973372,80.195583,2.85,6,920,0,920,2.6,19.0,Delayed,3.0,UPI
ORD000219,2024-11-18 07:22:49,2024-11-18,7,Monday,Weekday,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.104726,80.183616,3.36,3,113,25,138,2.0,18.5,Delivered,4.3,UPI
ORD000220,2024-11-24 13:14:10,2024-11-24,13,Sunday,Weekend,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.931876,80.148291,2.51,5,1055,0,1055,2.9,10.3,Delivered,4.6,UPI
ORD000221,2024-12-16 19:34:11,2024-12-16,19,Monday,Weekday,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.914581,80.100541,3.13,2,70,25,95,3.6,19.6,Delivered,3.6,UPI
ORD000222,2024-12-17 20:22:29,2024-12-17,20,Tuesday,Weekday,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.917544,80.106496,2.41,3,500,0,500,2.0,13.2,Delayed,2.6,Card
ORD000223,2025-01-12 08:18:19,2025-01-12,8,Sunday,Weekend,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.067807,80.234517,3.62,2,475,0,475,1.8,26.4,Delayed,3.3,Card
ORD000224,2025-01-15 08:13:12,2025-01-15,8,Wednesday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.980397,80.239265,3.53,2,70,25,95,2.2,22.1,Delivered,4.1,UPI
ORD000225,2024-11-14 20:47:06,2024-11-14,20,Thursday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.031183,80.241772,1.45,2,405,0,405,3.6,10.8,Delivered,4.1,UPI
ORD000226,2025-01-12 10:58:13,2025-01-12,10,Sunday,Weekend,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.027952,80.245305,2.7,2,100,25,125,2.2,16.1,Delivered,3.8,UPI
ORD000227,2025-01-07 10:48:12,2025-01-07,10,Tuesday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.947229,80.220204,3.05,4,820,0,820,3.6,19.3,Cancelled,,UPI
ORD000228,2024-11-17 07:21:46,2024-11-17,7,Sunday,Weekend,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.889208,80.233599,1.45,3,130,25,155,2.1,9.9,Delivered,4.7,UPI
ORD000229,2024-11-26 11:06:19,2024-11-26,11,Tuesday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.987087,80.239426,2.94,1,145,25,170,3.9,11.6,Delayed,3.1,UPI
ORD000230,2025-01-09 19:01:06,2025-01-09,19,Thursday,Weekday,1,DS006,Nungambakkam Hub,Nungambakkam,13.0569,80.2425,13.042235,80.224078,2.61,3,225,0,225,4.2,18.6,Delivered,4.0,UPI
ORD000231,2024-12-20 17:14:46,2024-12-20,17,Friday,Weekday,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.069321,80.193604,2.65,2,570,0,570,2.3,12.0,Delivered,4.2,UPI
ORD000232,2025-01-21 12:30:52,2025-01-21,12,Tuesday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.997164,80.211697,2.68,1,250,0,250,2.3,12.4,Delivered,4.3,UPI
ORD000233,2025-01-04 15:49:41,2025-01-04,15,Saturday,Weekend,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.978739,80.267599,3.28,2,225,0,225,3.7,14.3,Delivered,4.7,Card
ORD000234,2025-01-12 07:06:36,2025-01-12,7,Sunday,Weekend,1,DS012,Thiruvanmiyur Hub,Thiruvanmiyur,12.983,80.2595,12.981444,80.271472,1.34,2,215,0,215,2.8,7.0,Delivered,4.6,UPI
ORD000235,2024-11-28 16:49:14,2024-11-28,16,Thursday,Weekday,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.914798,80.105312,2.62,5,550,0,550,3.9,11.9,Delivered,4.8,Cash on Delivery
ORD000236,2025-01-01 14:50:34,2025-01-01,14,Wednesday,Weekday,0,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.883851,80.246182,2.78,1,125,25,150,2.8,13.0,Delivered,4.8,UPI
ORD000237,2024-12-23 11:13:10,2024-12-23,11,Monday,Weekday,0,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.913016,80.205107,2.86,1,90,25,115,3.8,14.2,Delivered,4.4,Card
ORD000238,2024-12-26 13:56:49,2024-12-26,13,Thursday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.033002,80.262442,2.98,3,205,0,205,4.1,12.2,Delivered,4.3,Card
ORD000239,2024-11-15 13:12:30,2024-11-15,13,Friday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.905905,80.201047,3.03,1,42,25,67,3.3,15.5,Delayed,2.6,UPI
ORD000240,2025-01-28 12:10:31,2025-01-28,12,Tuesday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.991805,80.234223,3.04,4,208,0,208,4.2,14.7,Delivered,4.1,UPI
ORD000241,2025-01-28 22:28:37,2025-01-28,22,Tuesday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.987876,80.253056,3.14,1,285,0,285,2.3,11.7,Delivered,4.8,Cash on Delivery
ORD000242,2024-11-13 18:22:26,2024-11-13,18,Wednesday,Weekday,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.07301,80.214198,1.75,6,840,0,840,3.9,14.9,Delivered,4.4,UPI
ORD000243,2024-12-25 20:57:42,2024-12-25,20,Wednesday,Weekday,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.081118,80.193463,1.85,2,130,25,155,1.9,12.8,Delivered,4.3,Card
ORD000244,2025-01-05 19:22:44,2025-01-05,19,Sunday,Weekend,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.970486,80.230183,1.84,5,512,0,512,3.4,12.4,Delivered,4.0,UPI
