inventory_id,store_id,store_area,store_demand_level,product_id,product_name,category,price,demand_frequency,storage_type,current_stock,optimal_stock,reorder_point,stock_status,avg_daily_sales,total_sold_90days,num_orders_90days,stockout_incidents,days_until_stockout,last_restock_date,inventory_value
INV00000149,DS001,T Nagar,High,P0149,Fortune Biryani Special Basmati 1kg,"Atta, Rice & Dal",170,Medium,Ambient,3,5,3,Low Stock,0.34,31,25,1,8.8,2026-02-09,510
INV00000150,DS001,T Nagar,High,P0150,Sona Masoori Rice 5kg,"Atta, Rice & Dal",280,High,Ambient,13,24,7,In Stock,0.0,0,0,0,999.0,2026-02-09,3640
INV00000151,DS001,T Nagar,High,P0151,Ponni Boiled Rice 5kg,"Atta, Rice & Dal",250,High,Ambient,3,5,3,Low Stock,0.69,62,54,1,4.3,2026-02-14,750
INV00000152,DS001,T Nagar,High,P0152,Tata Sampann Toor Dal 1kg,"Atta, Rice & Dal",160,High,Ambient,2,5,3,Low Stock,0.74,67,61,0,2.7,2026-02-15,320
INV00000153,DS001,T Nagar,High,P0153,Tata Sampann Moong Dal 500g,"Atta, Rice & Dal",85,Medium,Ambient,4,5,3,In Stock,0.38,34,28,1,10.5,2026-02-10,340
INV00000154,DS001,T Nagar,High,P0154,Tata Sampann Chana Dal 1kg,"Atta, Rice & Dal",155,High,Ambient,5,5,3,In Stock,0.77,69,60,1,6.5,2026-02-10,775
INV00000155,DS001,T Nagar,High,P0155,Tata Sampann Masoor Dal 500g,"Atta, Rice & Dal",75,High,Ambient,6,6,3,In Stock,0.77,69,59,0,7.8,2026-02-13,450
INV00000156,DS001,T Nagar,High,P0156,Tata Sampann Urad Dal 500g,"Atta, Rice & Dal",90,High,Ambient,3,5,3,Low Stock,0.62,56,47,2,4.8,2026-02-13,270
INV00000157,DS001,T Nagar,High,P0157,Rajma 500g,"Atta, Rice & Dal",110,High,Ambient,5,5,3,In Stock,0.67,60,52,2,7.5,2026-02-09,550
INV00000158,DS001,T Nagar,High,P0158,Kabuli Chana 500g,"Atta, Rice & Dal",95,High,Ambient,3,5,3,Low Stock,0.67,60,53,0,4.5,2026-02-11,285
INV00000159,DS001,T Nagar,High,P0159,Tata Salt 1kg,"Atta, Rice & Dal",22,Medium,Ambient,4,5,3,In Stock,0.17,15,12,1,23.5,2026-02-10,88
INV00000160,DS001,T Nagar,High,P0160,Tata Salt Lite 1kg,"Atta, Rice & Dal",52,High,Ambient,2,5,3,Low Stock,0.57,51,45,1,3.5,2026-02-14,104
INV00000161,DS001,T Nagar,High,P0161,Catch Salt 1kg,"Atta, Rice & Dal",20,Medium,Ambient,2,5,3,Low Stock,0.27,24,21,0,7.4,2026-02-09,40
INV00000162,DS001,T Nagar,High,P0162,Sugar 1kg,"Atta, Rice & Dal",45,High,Ambient,3,5,3,Low Stock,0.77,69,63,0,3.9,2026-02-15,135
INV00000163,DS001,T Nagar,High,P0163,Brown Sugar 500g,"Atta, Rice & Dal",50,High,Ambient,4,5,3,In Stock,0.58,52,43,0,6.9,2026-02-13,200
INV00000164,DS001,T Nagar,High,P0164,Jaggery Powder 500g,"Atta, Rice & Dal",65,High,Ambient,30,28,8,In Stock,0.0,0,0,0,999.0,2026-02-15,1950
INV00000165,DS001,T Nagar,High,P0165,Rava Medium 500g,"Atta, Rice & Dal",35,High,Ambient,5,7,3,In Stock,0.88,79,65,2,5.7,2026-02-11,175
INV00000166,DS001,T Nagar,High,P0166,Poha Thick 500g,"Atta, Rice & Dal",45,High,Ambient,3,5,3,Low Stock,0.58,52,47,1,5.2,2026-02-10,135
INV00000167,DS001,T Nagar,High,P0167,Sabudana 500g,"Atta, Rice & Dal",75,High,Ambient,3,5,3,Low Stock,0.68,61,57,1,4.4,2026-02-10,225
INV00000168,DS001,T Nagar,High,P0168,MDH Deggi Mirch 100g,"Masala, Oil & More",85,Medium,Ambient,3,5,3,Low Stock,0.21,19,16,0,14.3,2026-02-12,255
INV00000169,DS001,T Nagar,High,P0169,MDH Garam Masala 100g,"Masala, Oil & More",90,High,Ambient,5,5,3,In Stock,0.62,56,51,2,8.1,2026-02-11,450
INV00000170,DS001,T Nagar,High,P0170,MDH Chana Masala 100g,"Masala, Oil & More",85,Low,Ambient,5,5,3,In Stock,0.16,14,13,0,31.2,2026-02-10,425
INV00000171,DS001,T Nagar,High,P0171,Everest Turmeric Powder 200g,"Masala, Oil & More",95,High,Ambient,3,6,3,Low Stock,0.81,73,59,2,3.7,2026-02-11,285
INV00000172,DS001,T Nagar,High,P0172,Everest Red Chilli Powder 200g,"Masala, Oil & More",105,Medium,Ambient,2,5,3,Low Stock,0.29,26,20,1,6.9,2026-02-13,210
INV00000173,DS001,T Nagar,High,P0173,Everest Coriander Powder 200g,"Masala, Oil & More",65,Medium,Ambient,3,5,3,Low Stock,0.33,30,26,0,9.1,2026-02-09,195
INV00000174,DS001,T Nagar,High,P0174,Catch Cumin Powder 100g,"Masala, Oil & More",70,High,Ambient,5,5,3,In Stock,0.54,49,41,2,9.3,2026-02-10,350
INV00000175,DS001,T Nagar,High,P0175,Catch Chat Masala 100g,"Masala, Oil & More",60,High,Ambient,5,5,3,In Stock,0.61,55,47,0,8.2,2026-02-09,300
INV00000176,DS001,T Nagar,High,P0176,Ching Secret Manchurian 60g,"Masala, Oil & More",65,Low,Ambient,5,5,3,In Stock,0.2,18,16,2,25.0,2026-02-14,325
INV00000177,DS001,T Nagar,High,P0177,Maggi Magic Cubes 40g,"Masala, Oil & More",20,Medium,Ambient,3,5,3,Low Stock,0.23,21,18,1,13.0,2026-02-10,60
INV00000178,DS001,T Nagar,High,P0178,Kissan Fresh Tomato Ketchup 900g,"Masala, Oil & More",120,High,Ambient,3,5,3,Low Stock,0.57,51,47,1,5.3,2026-02-12,360
INV00000179,DS001,T Nagar,High,P0179,Kissan Tomato Sauce 1kg,"Masala, Oil & More",125,High,Ambient,3,5,3,Low Stock,0.68,61,53,0,4.4,2026-02-12,375
INV00000180,DS001,T Nagar,High,P0180,Maggi Hot & Sweet Sauce 1kg,"Masala, Oil & More",140,High,Ambient,4,5,3,In Stock,0.76,68,60,2,5.3,2026-02-11,560
INV00000181,DS001,T Nagar,High,P0181,Fortune Sunflower Oil 1L,"Masala, Oil & More",160,Low,Ambient,6,7,3,In Stock,0.0,0,0,0,999.0,2026-02-10,960
INV00000182,DS001,T Nagar,High,P0182,Fortune Refined Oil 5L,"Masala, Oil & More",750,Medium,Ambient,3,5,3,Low Stock,0.3,27,25,0,10.0,2026-02-10,2250
INV00000183,DS001,T Nagar,High,P0183,Sundrop Sunflower Oil 1L,"Masala, Oil & More",155,Medium,Ambient,4,5,3,In Stock,0.28,25,24,1,14.3,2026-02-09,620
INV00000184,DS001,T Nagar,High,P0184,Dhara Refined Oil 1L,"Masala, Oil & More",150,Medium,Ambient,3,5,3,Low Stock,0.26,23,21,2,11.5,2026-02-11,450
INV00000185,DS001,T Nagar,High,P0185,Fortune Mustard Oil 1L,"Masala, Oil & More",185,High,Ambient,3,6,3,Low Stock,0.78,70,60,2,3.8,2026-02-11,555
INV00000186,DS001,T Nagar,High,P0186,KS Gingelly Oil 500ml,"Masala, Oil & More",200,Medium,Ambient,2,5,3,Low Stock,0.36,32,27,1,5.6,2026-02-10,400
INV00000187,DS001,T Nagar,High,P0187,Parachute Coconut Oil 500ml,"Masala, Oil & More",195,High,Ambient,2,5,3,Low Stock,0.69,62,52,0,2.9,2026-02-12,390
INV00000188,DS001,T Nagar,High,P0188,Saffola Gold Oil 1L,"Masala, Oil & More",250,High,Ambient,4,5,3,In Stock,0.48,43,38,1,8.3,2026-02-14,1000
INV00000189,DS001,T Nagar,High,P0189,Ghee 500ml,"Masala, Oil & More",295,Low,Ambient,2,5,3,Low Stock,0.11,10,10,2,18.2,2026-02-13,590
INV00000190,DS001,T Nagar,High,P0190,Amul Pure Ghee 500ml,"Masala, Oil & More",340,Medium,Ambient,2,5,3,Low Stock,0.27,24,22,2,7.4,2026-02-10,680
INV00000191,DS001,T Nagar,High,P0191,Dalda Vanaspati 1L,"Masala, Oil & More",200,High,Ambient,3,5,3,Low Stock,0.68,61,53,1,4.4,2026-02-14,600
INV00000192,DS001,T Nagar,High,P0192,Nutella Hazelnut Spread 350g,Sauces & Spreads,385,Medium,Ambient,3,5,3,Low Stock,0.22,20,15,2,13.6,2026-02-14,1155
INV00000193,DS001,T Nagar,High,P0193,Kissan Mixed Fruit Jam 500g,Sauces & Spreads,140,Medium,Ambient,3,5,3,Low Stock,0.23,21,18,2,13.0,2026-02-10,420
INV00000194,DS001,T Nagar,High,P0194,Kissan Pineapple Jam 500g,Sauces & Spreads,135,Medium,Ambient,4,5,3,In Stock,0.22,20,18,2,18.2,2026-02-11,540
INV00000195,DS001,T Nagar,High,P0195,Mapro Mango Jam 500g,Sauces & Spreads,155,Low,Ambient,4,5,3,In Stock,0.07,6,6,2,57.1,2026-02-10,620
INV00000196,DS001,T Nagar,High,P0196,Hersheys Chocolate Syrup 623g,Sauces & Spreads,325,Medium,Ambient,5,5,3,In Stock,0.24,22,19,0,20.8,2026-02-14,1625
INV00000197,DS001,T Nagar,High,P0197,Veeba Mayonnaise 250g,Sauces & Spreads,85,Low,Ambient,4,5,3,In Stock,0.08,7,5,0,50.0,2026-02-15,340
INV00000198,DS001,T Nagar,High,P0198,Funfoods Peri Peri Sauce 325g,Sauces & Spreads,130,Medium,Ambient,3,5,3,Low Stock,0.23,21,19,0,13.0,2026-02-15,390
INV00000199,DS001,T Nagar,High,P0199,Veeba Sandwich Spread 275g,Sauces & Spreads,90,Medium,Ambient,2,5,3,Low Stock,0.21,19,16,0,9.5,2026-02-13,180
INV00000200,DS001,T Nagar,High,P0200,Ching Red Chilli Sauce 680g,Sauces & Spreads,115,Low,Ambient,3,5,3,Low Stock,0.2,18,16,0,15.0,2026-02-11,345
INV00000201,DS001,T Nagar,High,P0201,Ching Green Chilli Sauce 190g,Sauces & Spreads,60,Medium,Ambient,6,14,4,In Stock,0.0,0,0,0,999.0,2026-02-11,360
INV00000202,DS001,T Nagar,High,P0202,Del Monte Pasta Sauce 400g,Sauces & Spreads,145,Low,Ambient,5,5,3,In Stock,0.09,8,7,1,55.6,2026-02-15,725
INV00000203,DS001,T Nagar,High,P0203,Maggi Pichkoo 90g,Sauces & Spreads,45,Medium,Ambient,5,5,3,In Stock,0.24,22,20,0,20.8,2026-02-13,225
INV00000204,DS001,T Nagar,High,P0204,Tata Tea Gold 1kg,"Tea, Coffee & Health Drinks",490,High,Ambient,2,5,3,Low Stock,0.73,66,61,1,2.7,2026-02-12,980
INV00000205,DS001,T Nagar,High,P0205,Tata Tea Premium 1kg,"Tea, Coffee & Health Drinks",460,Medium,Ambient,4,5,3,In Stock,0.23,21,20,2,17.4,2026-02-11,1840
INV00000206,DS001,T Nagar,High,P0206,Red Label Natural Care 1kg,"Tea, Coffee & Health Drinks",440,Medium,Ambient,2,5,3,Low Stock,0.3,27,24,2,6.7,2026-02-15,880
INV00000207,DS001,T Nagar,High,P0207,Brooke Bond Taj Mahal 1kg,"Tea, Coffee & Health Drinks",520,High,Ambient,5,5,3,In Stock,0.89,80,68,0,5.6,2026-02-15,2600
INV00000208,DS001,T Nagar,High,P0208,Society Tea 1kg,"Tea, Coffee & Health Drinks",380,High,Ambient,4,7,3,In Stock,0.94,85,77,2,4.3,2026-02-10,1520
INV00000209,DS001,T Nagar,High,P0209,Nescafe Classic 50g,"Tea, Coffee & Health Drinks",215,High,Ambient,2,6,3,Low Stock,1.07,96,78,2,1.9,2026-02-12,430
INV00000210,DS001,T Nagar,High,P0210,Bru Instant Coffee 50g,"Tea, Coffee & Health Drinks",175,High,Ambient,5,5,3,In Stock,0.86,77,70,0,5.8,2026-02-15,875
INV00000211,DS001,T Nagar,High,P0211,Nescafe Sunrise Premium 50g,"Tea, Coffee & Health Drinks",145,High,Ambient,3,5,3,Low Stock,0.86,77,68,0,3.5,2026-02-09,435
INV00000212,DS001,T Nagar,High,P0212,Bru Gold 100g,"Tea, Coffee & Health Drinks",345,High,Ambient,2,6,3,Low Stock,0.83,75,63,1,2.4,2026-02-12,690
INV00000213,DS001,T Nagar,High,P0213,Horlicks Classic Malt 500g,"Tea, Coffee & Health Drinks",285,Medium,Ambient,4,5,3,In Stock,0.36,32,26,2,11.1,2026-02-12,1140
INV00000214,DS001,T Nagar,High,P0214,Boost Health Drink 500g,"Tea, Coffee & Health Drinks",265,High,Ambient,2,6,3,Low Stock,0.94,85,77,1,2.1,2026-02-09,530
INV00000215,DS001,T Nagar,High,P0215,Complan Chocolate 500g,"Tea, Coffee & Health Drinks",360,Medium,Ambient,4,5,3,In Stock,0.3,27,23,0,13.3,2026-02-12,1440
INV00000216,DS001,T Nagar,High,P0216,Bournvita 500g,"Tea, Coffee & Health Drinks",250,High,Ambient,4,6,3,In Stock,0.88,79,68,1,4.5,2026-02-13,1000
INV00000217,DS001,T Nagar,High,P0217,Milo 400g,"Tea, Coffee & Health Drinks",245,Medium,Ambient,4,5,3,In Stock,0.34,31,28,0,11.8,2026-02-10,980
INV00000218,DS001,T Nagar,High,P0218,Proteinex Powder 250g,"Tea, Coffee & Health Drinks",285,High,Ambient,6,6,3,In Stock,0.91,82,68,1,6.6,2026-02-13,1710
INV00000219,DS001,T Nagar,High,P0219,Green Tea 100 Bags,"Tea, Coffee & Health Drinks",350,High,Ambient,4,5,3,In Stock,0.72,65,56,2,5.6,2026-02-15,1400
INV00000220,DS001,T Nagar,High,P0220,Lipton Green Tea 25 Bags,"Tea, Coffee & Health Drinks",125,High,Ambient,4,5,3,In Stock,0.93,84,74,2,4.3,2026-02-11,500
INV00000221,DS001,T Nagar,High,P0221,Vim Dishwash Gel 750ml,Cleaning & Household,95,High,Ambient,3,5,3,Low Stock,0.79,71,64,2,3.8,2026-02-12,285
INV00000222,DS001,T Nagar,High,P0222,Vim Dishwash Bar 600g,Cleaning & Household,55,Medium,Ambient,3,5,3,Low Stock,0.4,36,31,0,7.5,2026-02-15,165
INV00000223,DS001,T Nagar,High,P0223,Pril Dishwash Liquid 750ml,Cleaning & Household,105,High,Ambient,4,5,3,In Stock,0.48,43,37,1,8.3,2026-02-09,420
INV00000224,DS001,T Nagar,High,P0224,Lizol Floor Cleaner 975ml,Cleaning & Household,185,Low,Ambient,2,5,3,Low Stock,0.22,20,17,2,9.1,2026-02-15,370
INV00000225,DS001,T Nagar,High,P0225,Harpic Toilet Cleaner 1L,Cleaning & Household,165,Medium,Ambient,4,5,3,In Stock,0.21,19,17,2,19.0,2026-02-13,660
INV00000226,DS001,T Nagar,High,P0226,Domex Toilet Cleaner 1L,Cleaning & Household,135,High,Ambient,4,5,3,In Stock,0.54,49,44,2,7.4,2026-02-10,540
INV00000227,DS001,T Nagar,High,P0227,Colin Glass Cleaner 500ml,Cleaning & Household,155,Medium,Ambient,3,5,3,Low Stock,0.24,22,17,0,12.5,2026-02-14,465
INV00000228,DS001,T Nagar,High,P0228,Surf Excel Matic 2kg,Cleaning & Household,365,Low,Ambient,2,5,3,Low Stock,0.11,10,9,1,18.2,2026-02-10,730
INV00000229,DS001,T Nagar,High,P0229,Ariel Matic 2kg,Cleaning & Household,395,Medium,Ambient,3,5,3,Low Stock,0.3,27,21,2,10.0,2026-02-09,1185
INV00000230,DS001,T Nagar,High,P0230,Tide Plus 2kg,Cleaning & Household,285,High,Ambient,2,5,3,Low Stock,0.61,55,49,0,3.3,2026-02-10,570
INV00000231,DS001,T Nagar,High,P0231,Comfort Fabric Conditioner 860ml,Cleaning & Household,195,Medium,Ambient,3,5,3,Low Stock,0.28,25,22,2,10.7,2026-02-11,585
INV00000232,DS001,T Nagar,High,P0232,Rin Detergent Bar 250g,Cleaning & Household,35,Medium,Ambient,5,5,3,In Stock,0.33,30,25,1,15.2,2026-02-12,175
INV00000233,DS001,T Nagar,High,P0233,Godrej aer Spray 240ml,Cleaning & Household,199,Low,Ambient,5,5,3,In Stock,0.12,11,9,1,41.7,2026-02-14,995
INV00000234,DS001,T Nagar,High,P0234,Good Knight Activ+ Refill 45ml,Cleaning & Household,115,High,Ambient,5,5,3,In Stock,0.69,62,54,1,7.2,2026-02-10,575
INV00000235,DS001,T Nagar,High,P0235,All Out Refill 45ml,Cleaning & Household,95,High,Ambient,21,22,6,In Stock,0.0,0,0,0,999.0,2026-02-09,1995
INV00000236,DS001,T Nagar,High,P0236,Mortein Insect Spray 425ml,Cleaning & Household,225,Medium,Ambient,2,5,3,Low Stock,0.31,28,25,2,6.5,2026-02-10,450
INV00000237,DS001,T Nagar,High,P0237,Hit Cockroach Killer 625ml,Cleaning & Household,245,High,Ambient,2,5,3,Low Stock,0.62,56,51,0,3.2,2026-02-13,490
INV00000238,DS001,T Nagar,High,P0238,Scotch Brite Scrub Pad 3pc,Cleaning & Household,75,High,Ambient,2,5,3,Low Stock,0.57,51,43,1,3.5,2026-02-10,150
INV00000239,DS001,T Nagar,High,P0239,Savlon Handwash 750ml,Cleaning & Household,135,High,Ambient,5,5,3,In Stock,0.59,53,47,0,8.5,2026-02-10,675
INV00000240,DS001,T Nagar,High,P0240,Dettol Handwash 750ml,Cleaning & Household,155,Low,Ambient,2,5,3,Low Stock,0.2,18,12,0,10.0,2026-02-15,310
INV00000241,DS001,T Nagar,High,P0241,Origami Tissues 100 Pulls,Cleaning & Household,45,Medium,Ambient,5,5,3,In Stock,0.28,25,22,0,17.9,2026-02-10,225
INV00000242,DS001,T Nagar,High,P0242,Dettol Soap 125g (4 pack),Personal Care,145,High,Ambient,4,5,3,In Stock,0.59,53,44,0,6.8,2026-02-11,580
INV00000243,DS001,T Nagar,High,P0243,Lifebuoy Soap 125g (4 pack),Personal Care,115,High,Ambient,5,5,3,In Stock,0.56,50,46,2,8.9,2026-02-09,575
INV00000244,DS001,T Nagar,High,P0244,Dove Soap 125g (3 pack),Personal Care,180,Medium,Ambient,3,5,3,Low Stock,0.32,29,28,0,9.4,2026-02-12,540
INV00000245,DS001,T Nagar,High,P0245,Pears Soap 125g (3 pack),Personal Care,150,High,Ambient,6,15,4,In Stock,0.0,0,0,0,999.0,2026-02-13,900
INV00000246,DS001,T Nagar,High,P0246,Lux Soap 125g (3 pack),Personal Care,125,High,Ambient,5,5,3,In Stock,0.59,53,52,0,8.5,2026-02-15,625
INV00000247,DS001,T Nagar,High,P0247,Clinic Plus Shampoo 650ml,Personal Care,265,Low,Ambient,2,5,3,Low Stock,0.24,22,19,2,8.3,2026-02-10,530
INV00000248,DS001,T Nagar,High,P0248,Pantene Shampoo 650ml,Personal Care,385,High,Ambient,3,5,3,Low Stock,0.59,53,48,1,5.1,2026-02-11,1155
INV00000249,DS001,T Nagar,High,P0249,Dove Shampoo 650ml,Personal Care,425,Medium,Ambient,3,5,3,Low Stock,0.29,26,22,2,10.3,2026-02-15,1275
INV00000250,DS001,T Nagar,High,P0250,Head & Shoulders 650ml,Personal Care,485,High,Ambient,2,5,3,Low Stock,0.79,71,60,1,2.5,2026-02-12,970
INV00000251,DS001,T Nagar,High,P0251,Sunsilk Shampoo 650ml,Personal Care,295,High,Ambient,2,5,3,Low Stock,0.68,61,51,1,2.9,2026-02-15,590
INV00000252,DS001,T Nagar,High,P0252,Colgate Total 300g,Personal Care,185,Medium,Ambient,5,5,3,In Stock,0.28,25,22,2,17.9,2026-02-14,925
INV00000253,DS001,T Nagar,High,P0253,Colgate Maxfresh 150g,Personal Care,105,High,Ambient,2,5,3,Low Stock,0.8,72,59,0,2.5,2026-02-10,210
INV00000254,DS001,T Nagar,High,P0254,Pepsodent 200g,Personal Care,85,High,Ambient,2,5,3,Low Stock,0.5,45,37,2,4.0,2026-02-12,170
INV00000255,DS001,T Nagar,High,P0255,Sensodyne Toothpaste 150g,Personal Care,265,Medium,Ambient,5,5,3,In Stock,0.31,28,25,2,16.1,2026-02-11,1325
INV00000256,DS001,T Nagar,High,P0256,Oral B Toothbrush,Personal Care,95,High,Ambient,6,15,4,In Stock,0.0,0,0,0,999.0,2026-02-10,570
INV00000257,DS001,T Nagar,High,P0257,Gillette Shaving Cream 418g,Personal Care,265,Medium,Ambient,2,5,3,Low Stock,0.2,18,14,0,10.0,2026-02-10,530
INV00000258,DS001,T Nagar,High,P0258,Gillette Mach 3 Razor,Personal Care,285,High,Ambient,3,5,3,Low Stock,0.64,58,49,1,4.7,2026-02-15,855
INV00000259,DS001,T Nagar,High,P0259,Veet Hair Removal Cream 100g,Personal Care,215,High,Ambient,4,5,3,In Stock,0.57,51,43,1,7.0,2026-02-14,860
INV00000260,DS001,T Nagar,High,P0260,Nivea Body Lotion 400ml,Personal Care,295,High,Ambient,3,5,3,Low Stock,0.53,48,42,0,5.7,2026-02-15,885
INV00000261,DS001,T Nagar,High,P0261,Vaseline Petroleum Jelly 100ml,Personal Care,105,High,Ambient,5,5,3,In Stock,0.68,61,58,2,7.4,2026-02-12,525
INV00000262,DS001,T Nagar,High,P0262,Ponds Face Cream 100ml,Personal Care,235,Medium,Ambient,3,5,3,Low Stock,0.24,22,20,1,12.5,2026-02-10,705
INV00000263,DS001,T Nagar,High,P0263,Fair & Lovely 80g,Personal Care,175,High,Ambient,5,5,3,In Stock,0.83,75,59,2,6.0,2026-02-13,875
INV00000264,DS001,T Nagar,High,P0264,Garnier Face Wash 100g,Personal Care,145,Medium,Ambient,2,5,3,Low Stock,0.37,33,25,2,5.4,2026-02-14,290
INV00000265,DS001,T Nagar,High,P0265,Lakmé Face Cream 60g,Personal Care,295,High,Ambient,2,5,3,Low Stock,0.71,64,59,2,2.8,2026-02-12,590
INV00000266,DS001,T Nagar,High,P0266,Johnson Baby Powder 400g,Personal Care,285,High,Ambient,2,5,3,Low Stock,0.63,57,53,2,3.2,2026-02-13,570
INV00000267,DS001,T Nagar,High,P0267,Dettol Handwash Refill 750ml,Personal Care,145,High,Ambient,5,5,3,In Stock,0.47,42,38,1,10.6,2026-02-14,725
INV00000268,DS001,T Nagar,High,P0268,Savlon Antiseptic Liquid 500ml,Personal Care,165,High,Ambient,14,29,8,In Stock,0.0,0,0,0,999.0,2026-02-11,2310
INV00000269,DS001,T Nagar,High,P0269,Band Aid 10pc,Personal Care,55,Medium,Ambient,4,5,3,In Stock,0.21,19,17,2,19.0,2026-02-14,220
INV00000270,DS001,T Nagar,High,P0270,Vicks VapoRub 50ml,Personal Care,145,High,Ambient,5,5,3,In Stock,0.67,60,53,0,7.5,2026-02-09,725
INV00000271,DS001,T Nagar,High,P0271,Dettol Antiseptic Liquid 550ml,Personal Care,195,High,Ambient,5,5,3,In Stock,0.66,59,51,1,7.6,2026-02-15,975
INV00000272,DS001,T Nagar,High,P0272,Cotton Buds 100pc,Personal Care,45,High,Ambient,3,6,3,Low Stock,0.8,72,59,2,3.8,2026-02-14,135
INV00000273,DS001,T Nagar,High,P0273,Whisper Ultra XL 15 Pads,Personal Care,185,Medium,Ambient,5,5,3,In Stock,0.27,24,19,0,18.5,2026-02-10,925
INV00000274,DS001,T Nagar,High,P0274,Stayfree Secure XL 20 Pads,Personal Care,195,High,Ambient,3,5,3,Low Stock,0.57,51,47,2,5.3,2026-02-09,585
INV00000275,DS001,T Nagar,High,P0275,Sanfe Sanitary Napkins 10pc,Personal Care,155,Medium,Ambient,4,5,3,In Stock,0.26,23,21,2,15.4,2026-02-15,620
INV00000276,DS001,T Nagar,High,P0276,Pampers Baby Diapers S 20pc,Baby Care,495,Low,Ambient,3,5,3,Low Stock,0.19,17,15,1,15.8,2026-02-14,1485
INV00000277,DS001,T Nagar,High,P0277,Pampers Baby Diapers M 18pc,Baby Care,595,Medium,Ambient,5,5,3,In Stock,0.18,16,16,1,27.8,2026-02-15,2975
INV00000278,DS001,T Nagar,High,P0278,Pampers Baby Diapers L 16pc,Baby Care,695,Low,Ambient,2,5,3,Low Stock,0.18,16,15,0,11.1,2026-02-15,1390
INV00000279,DS001,T Nagar,High,P0279,Huggies Diapers S 22pc,Baby Care,485,Medium,Ambient,4,5,3,In Stock,0.26,23,21,1,15.4,2026-02-11,1940
INV00000280,DS001,T Nagar,High,P0280,Mamy Poko Pants M 20pc,Baby Care,575,Medium,Ambient,3,5,3,Low Stock,0.23,21,20,2,13.0,2026-02-15,1725
INV00000281,DS001,T Nagar,High,P0281,Johnson Baby Soap 100g,Baby Care,55,Medium,Ambient,2,5,3,Low Stock,0.37,33,25,2,5.4,2026-02-13,110
INV00000282,DS001,T Nagar,High,P0282,Johnson Baby Shampoo 200ml,Baby Care,175,Medium,Ambient,4,5,3,In Stock,0.31,28,24,2,12.9,2026-02-10,700
INV00000283,DS001,T Nagar,High,P0283,Johnson Baby Lotion 200ml,Baby Care,195,Low,Ambient,4,5,3,In Stock,0.11,10,8,2,36.4,2026-02-12,780
INV00000284,DS001,T Nagar,High,P0284,Johnson Baby Powder 200g,Baby Care,185,Low,Ambient,3,5,3,Low Stock,0.11,10,9,2,27.3,2026-02-14,555
INV00000285,DS001,T Nagar,High,P0285,Himalaya Baby Lotion 200ml,Baby Care,165,Low,Ambient,3,5,3,Low Stock,0.14,13,11,2,21.4,2026-02-13,495
INV00000286,DS001,T Nagar,High,P0286,Cerelac Wheat 300g,Baby Care,185,Low,Ambient,3,5,3,Low Stock,0.06,5,5,1,50.0,2026-02-12,555
INV00000287,DS001,T Nagar,High,P0287,Cerelac Multi Grain 300g,Baby Care,195,Medium,Ambient,2,5,3,Low Stock,0.23,21,17,1,8.7,2026-02-09,390
INV00000288,DS001,T Nagar,High,P0288,Lactogen 1 (0-6 months) 400g,Baby Care,495,Medium,Ambient,5,5,3,In Stock,0.24,22,20,1,20.8,2026-02-09,2475
INV00000289,DS001,T Nagar,High,P0289,Farex Baby Food 300g,Baby Care,175,Medium,Ambient,3,5,3,Low Stock,0.26,23,21,2,11.5,2026-02-14,525
INV00000290,DS001,T Nagar,High,P0290,Himalaya Baby Wipes 72pc,Baby Care,165,Medium,Ambient,3,5,3,Low Stock,0.22,20,18,2,13.6,2026-02-09,495
INV00000291,DS002,Anna Nagar,High,P0001,Amul Taaza Toned Milk 500ml,"Dairy, Bread & Eggs",28,High,Refrigerated,11,12,3,In Stock,1.54,139,95,2,7.1,2026-02-14,308
INV00000292,DS002,Anna Nagar,High,P0002,Amul Taaza Toned Milk 1L,"Dairy, Bread & Eggs",56,High,Refrigerated,7,9,3,In Stock,1.67,150,96,1,4.2,2026-02-14,392
INV00000293,DS002,Anna Nagar,High,P0003,Amul Gold Full Cream Milk 500ml,"Dairy, Bread & Eggs",32,High,Refrigerated,7,9,3,In Stock,1.28,115,74,1,5.5,2026-02-14,224
INV00000294,DS002,Anna Nagar,High,P0004,Amul Gold Full Cream Milk 1L,"Dairy, Bread & Eggs",64,High,Refrigerated,10,14,4,In Stock,1.87,168,108,2,5.3,2026-02-13,640
INV00000295,DS002,Anna Nagar,High,P0005,Heritage Fresh Milk 500ml,"Dairy, Bread & Eggs",30,High,Refrigerated,5,10,3,In Stock,1.57,141,89,1,3.2,2026-02-13,150
INV00000296,DS002,Anna Nagar,High,P0006,Nandini Milk 500ml,"Dairy, Bread & Eggs",26,Medium,Refrigerated,3,5,3,Low Stock,0.59,53,38,2,5.1,2026-02-14,78
INV00000297,DS002,Anna Nagar,High,P0007,Amul Fresh Cream 250ml,"Dairy, Bread & Eggs",85,High,Refrigerated,12,11,3,In Stock,1.52,137,90,1,7.9,2026-02-11,1020
INV00000298,DS002,Anna Nagar,High,P0008,Amul Masti Curd 400g,"Dairy, Bread & Eggs",32,High,Refrigerated,4,9,3,In Stock,1.62,146,97,0,2.5,2026-02-12,128
INV00000299,DS002,Anna Nagar,High,P0009,Mother Dairy Curd 400g,"Dairy, Bread & Eggs",30,High,Refrigerated,8,11,3,In Stock,1.7,153,98,0,4.7,2026-02-10,240
