item_id,order_id,product_id,product_name,category,quantity,unit_price,line_total,discount_pct,discount_amount,final_price
ITEM00000234,ORD000073,P0128,MTR Dosa Mix 500g,Breakfast & Instant Food,1,75,75,0,0.0,75.0
ITEM00000235,ORD000074,P0016,Amul Processed Cheese Block 200g,"Dairy, Bread & Eggs",2,110,220,0,0.0,220.0
ITEM00000236,ORD000074,P0062,Pepsi 750ml,Cold Drinks & Juices,2,40,80,0,0.0,80.0
ITEM00000237,ORD000075,P0048,Bottle Gourd 1pc,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00000238,ORD000075,P0114,Too Yumm Veggie Stix 56g,Snacks & Munchies,1,35,35,0,0.0,35.0
ITEM00000239,ORD000075,P0157,Rajma 500g,"Atta, Rice & Dal",1,110,110,0,0.0,110.0
ITEM00000240,ORD000075,P0067,Mountain Dew 750ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00000241,ORD000075,P0049,Bitter Gourd 500g,Fruits & Vegetables,1,45,45,0,0.0,45.0
ITEM00000242,ORD000076,P0019,Nandini Paneer 200g,"Dairy, Bread & Eggs",1,85,85,0,0.0,85.0
ITEM00000243,ORD000076,P0035,Garlic 250g,Fruits & Vegetables,1,55,55,0,0.0,55.0
ITEM00000244,ORD000077,P0112,Snickers 50g,Snacks & Munchies,2,40,80,0,0.0,80.0
ITEM00000245,ORD000077,P0166,Poha Thick 500g,"Atta, Rice & Dal",1,45,45,0,0.0,45.0
ITEM00000246,ORD000078,P0226,Domex Toilet Cleaner 1L,Cleaning & Household,1,135,135,0,0.0,135.0
ITEM00000247,ORD000078,P0032,Potato 1kg,Fruits & Vegetables,1,28,28,0,0.0,28.0
ITEM00000248,ORD000078,P0212,Bru Gold 100g,"Tea, Coffee & Health Drinks",2,345,690,0,0.0,690.0
ITEM00000249,ORD000078,P0046,Beetroot 500g,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00000250,ORD000078,P0237,Hit Cockroach Killer 625ml,Cleaning & Household,1,245,245,0,0.0,245.0
ITEM00000251,ORD000079,P0115,Act II Popcorn Butter 60g,Snacks & Munchies,1,50,50,0,0.0,50.0
ITEM00000252,ORD000079,P0225,Harpic Toilet Cleaner 1L,Cleaning & Household,2,165,330,0,0.0,330.0
ITEM00000253,ORD000080,P0261,Vaseline Petroleum Jelly 100ml,Personal Care,2,105,210,0,0.0,210.0
ITEM00000254,ORD000080,P0218,Proteinex Powder 250g,"Tea, Coffee & Health Drinks",1,285,285,0,0.0,285.0
ITEM00000255,ORD000081,P0049,Bitter Gourd 500g,Fruits & Vegetables,1,45,45,0,0.0,45.0
ITEM00000256,ORD000082,P0156,Tata Sampann Urad Dal 500g,"Atta, Rice & Dal",1,90,90,0,0.0,90.0
ITEM00000257,ORD000082,P0001,Amul Taaza Toned Milk 500ml,"Dairy, Bread & Eggs",1,28,28,0,0.0,28.0
ITEM00000258,ORD000082,P0208,Society Tea 1kg,"Tea, Coffee & Health Drinks",1,380,380,0,0.0,380.0
ITEM00000259,ORD000082,P0065,Thumbs Up 750ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00000260,ORD000083,P0259,Veet Hair Removal Cream 100g,Personal Care,2,215,430,10,43.0,387.0
ITEM00000261,ORD000083,P0172,Everest Red Chilli Powder 200g,"Masala, Oil & More",2,105,210,0,0.0,210.0
ITEM00000262,ORD000083,P0211,Nescafe Sunrise Premium 50g,"Tea, Coffee & Health Drinks",1,145,145,0,0.0,145.0
ITEM00000263,ORD000084,P0165,Rava Medium 500g,"Atta, Rice & Dal",1,35,35,0,0.0,35.0
ITEM00000264,ORD000084,P0250,Head & Shoulders 650ml,Personal Care,1,485,485,0,0.0,485.0
ITEM00000265,ORD000084,P0238,Scotch Brite Scrub Pad 3pc,Cleaning & Household,1,75,75,0,0.0,75.0
ITEM00000266,ORD000084,P0026,Britannia Bread Large,"Dairy, Bread & Eggs",1,40,40,10,4.0,36.0
ITEM00000267,ORD000085,P0196,Hersheys Chocolate Syrup 623g,Sauces & Spreads,1,325,325,0,0.0,325.0
ITEM00000268,ORD000085,P0103,Britannia Marie Gold 250g,Snacks & Munchies,1,32,32,0,0.0,32.0
ITEM00000269,ORD000085,P0034,Ginger 200g,Fruits & Vegetables,1,40,40,0,0.0,40.0
ITEM00000270,ORD000085,P0027,Modern Bread Sandwich,"Dairy, Bread & Eggs",1,45,45,5,2.25,42.75
ITEM00000271,ORD000086,P0172,Everest Red Chilli Powder 200g,"Masala, Oil & More",1,105,105,0,0.0,105.0
ITEM00000272,ORD000086,P0096,Pringles Original 107g,Snacks & Munchies,2,130,260,0,0.0,260.0
ITEM00000273,ORD000087,P0095,Doritos Nacho Cheese 150g,Snacks & Munchies,1,75,75,5,3.75,71.25
ITEM00000274,ORD000087,P0154,Tata Sampann Chana Dal 1kg,"Atta, Rice & Dal",2,155,310,0,0.0,310.0
ITEM00000275,ORD000087,P0022,Farm Fresh White Eggs 10 pcs,"Dairy, Bread & Eggs",3,75,225,0,0.0,225.0
ITEM00000276,ORD000088,P0048,Bottle Gourd 1pc,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00000277,ORD000088,P0251,Sunsilk Shampoo 650ml,Personal Care,1,295,295,0,0.0,295.0
ITEM00000278,ORD000089,P0010,Nestle Dahi 400g,"Dairy, Bread & Eggs",3,35,105,0,0.0,105.0
ITEM00000279,ORD000089,P0253,Colgate Maxfresh 150g,Personal Care,2,105,210,0,0.0,210.0
ITEM00000280,ORD000089,P0208,Society Tea 1kg,"Tea, Coffee & Health Drinks",1,380,380,0,0.0,380.0
ITEM00000281,ORD000090,P0112,Snickers 50g,Snacks & Munchies,1,40,40,0,0.0,40.0
ITEM00000282,ORD000090,P0011,Amul Salted Butter 100g,"Dairy, Bread & Eggs",1,56,56,0,0.0,56.0
ITEM00000283,ORD000090,P0126,Pasta Treat Penne 500g,Breakfast & Instant Food,1,85,85,0,0.0,85.0
ITEM00000284,ORD000091,P0258,Gillette Mach 3 Razor,Personal Care,1,285,285,5,14.25,270.75
ITEM00000285,ORD000091,P0117,Maggi Masala Noodles 70g,Breakfast & Instant Food,2,14,28,0,0.0,28.0
ITEM00000286,ORD000091,P0151,Ponni Boiled Rice 5kg,"Atta, Rice & Dal",2,250,500,0,0.0,500.0
ITEM00000287,ORD000091,P0248,Pantene Shampoo 650ml,Personal Care,1,385,385,0,0.0,385.0
ITEM00000288,ORD000091,P0160,Tata Salt Lite 1kg,"Atta, Rice & Dal",1,52,52,0,0.0,52.0
ITEM00000289,ORD000092,P0019,Nandini Paneer 200g,"Dairy, Bread & Eggs",1,85,85,0,0.0,85.0
ITEM00000290,ORD000092,P0034,Ginger 200g,Fruits & Vegetables,1,40,40,0,0.0,40.0
ITEM00000291,ORD000093,P0154,Tata Sampann Chana Dal 1kg,"Atta, Rice & Dal",2,155,310,0,0.0,310.0
ITEM00000292,ORD000093,P0211,Nescafe Sunrise Premium 50g,"Tea, Coffee & Health Drinks",2,145,290,10,29.0,261.0
ITEM00000293,ORD000093,P0152,Tata Sampann Toor Dal 1kg,"Atta, Rice & Dal",1,160,160,0,0.0,160.0
ITEM00000294,ORD000094,P0075,Monster Energy Drink 500ml,Cold Drinks & Juices,1,150,150,0,0.0,150.0
ITEM00000295,ORD000094,P0211,Nescafe Sunrise Premium 50g,"Tea, Coffee & Health Drinks",1,145,145,0,0.0,145.0
ITEM00000296,ORD000094,P0219,Green Tea 100 Bags,"Tea, Coffee & Health Drinks",2,350,700,0,0.0,700.0
ITEM00000297,ORD000095,P0254,Pepsodent 200g,Personal Care,1,85,85,0,0.0,85.0
ITEM00000298,ORD000095,P0138,Bambino Vermicelli 175g,Breakfast & Instant Food,1,25,25,0,0.0,25.0
ITEM00000299,ORD000095,P0220,Lipton Green Tea 25 Bags,"Tea, Coffee & Health Drinks",2,125,250,0,0.0,250.0
ITEM00000300,ORD000096,P0125,Maggi Hot Heads 73g,Breakfast & Instant Food,1,25,25,0,0.0,25.0
ITEM00000301,ORD000096,P0226,Domex Toilet Cleaner 1L,Cleaning & Household,1,135,135,0,0.0,135.0
ITEM00000302,ORD000097,P0092,Kurkure Masala Munch 90g,Snacks & Munchies,1,20,20,0,0.0,20.0
ITEM00000303,ORD000097,P0104,Sunfeast Dark Fantasy 300g,Snacks & Munchies,1,110,110,5,5.5,104.5
ITEM00000304,ORD000097,P0283,Johnson Baby Lotion 200ml,Baby Care,1,195,195,0,0.0,195.0
ITEM00000305,ORD000097,P0202,Del Monte Pasta Sauce 400g,Sauces & Spreads,1,145,145,0,0.0,145.0
ITEM00000306,ORD000097,P0067,Mountain Dew 750ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00000307,ORD000097,P0232,Rin Detergent Bar 250g,Cleaning & Household,1,35,35,0,0.0,35.0
ITEM00000308,ORD000098,P0058,Mango (Seasonal),Fruits & Vegetables,1,120,120,0,0.0,120.0
ITEM00000309,ORD000099,P0030,Onion 1kg,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00000310,ORD000099,P0019,Nandini Paneer 200g,"Dairy, Bread & Eggs",1,85,85,0,0.0,85.0
ITEM00000311,ORD000099,P0051,Apple Shimla 4pcs,Fruits & Vegetables,1,140,140,0,0.0,140.0
ITEM00000312,ORD000099,P0092,Kurkure Masala Munch 90g,Snacks & Munchies,1,20,20,0,0.0,20.0
ITEM00000313,ORD000099,P0009,Mother Dairy Curd 400g,"Dairy, Bread & Eggs",1,30,30,0,0.0,30.0
ITEM00000314,ORD000099,P0280,Mamy Poko Pants M 20pc,Baby Care,1,575,575,10,57.5,517.5
ITEM00000315,ORD000100,P0077,Real Fruit Juice Mango 1L,Cold Drinks & Juices,2,130,260,0,0.0,260.0
ITEM00000316,ORD000100,P0138,Bambino Vermicelli 175g,Breakfast & Instant Food,1,25,25,0,0.0,25.0
ITEM00000317,ORD000100,P0050,Banana Robusta 6pcs,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00000318,ORD000101,P0023,Amul Kool Milk Drink 200ml,"Dairy, Bread & Eggs",2,20,40,0,0.0,40.0
ITEM00000319,ORD000101,P0091,Lays American Style Cream & Onion 50g,Snacks & Munchies,2,20,40,0,0.0,40.0
ITEM00000320,ORD000101,P0190,Amul Pure Ghee 500ml,"Masala, Oil & More",1,340,340,0,0.0,340.0
ITEM00000321,ORD000101,P0066,Fanta 750ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00000322,ORD000102,P0063,Pepsi 2L,Cold Drinks & Juices,1,90,90,0,0.0,90.0
ITEM00000323,ORD000102,P0098,Haldirams Moong Dal 200g,Snacks & Munchies,1,55,55,0,0.0,55.0
ITEM00000324,ORD000102,P0234,Good Knight Activ+ Refill 45ml,Cleaning & Household,1,115,115,0,0.0,115.0
ITEM00000325,ORD000103,P0058,Mango (Seasonal),Fruits & Vegetables,1,120,120,0,0.0,120.0
ITEM00000326,ORD000103,P0183,Sundrop Sunflower Oil 1L,"Masala, Oil & More",1,155,155,0,0.0,155.0
ITEM00000327,ORD000103,P0052,Pomegranate 1pc,Fruits & Vegetables,1,85,85,10,8.5,76.5
ITEM00000328,ORD000104,P0154,Tata Sampann Chana Dal 1kg,"Atta, Rice & Dal",1,155,155,0,0.0,155.0
ITEM00000329,ORD000105,P0246,Lux Soap 125g (3 pack),Personal Care,1,125,125,0,0.0,125.0
ITEM00000330,ORD000105,P0023,Amul Kool Milk Drink 200ml,"Dairy, Bread & Eggs",1,20,20,0,0.0,20.0
ITEM00000331,ORD000105,P0214,Boost Health Drink 500g,"Tea, Coffee & Health Drinks",1,265,265,0,0.0,265.0
ITEM00000332,ORD000105,P0140,McCain French Fries 420g,Breakfast & Instant Food,1,145,145,5,7.25,137.75
ITEM00000333,ORD000105,P0156,Tata Sampann Urad Dal 500g,"Atta, Rice & Dal",1,90,90,0,0.0,90.0
ITEM00000334,ORD000105,P0123,Knorr Chicken Soup 40g,Breakfast & Instant Food,1,35,35,0,0.0,35.0
ITEM00000335,ORD000105,P0163,Brown Sugar 500g,"Atta, Rice & Dal",1,50,50,0,0.0,50.0
ITEM00000336,ORD000105,P0019,Nandini Paneer 200g,"Dairy, Bread & Eggs",1,85,85,0,0.0,85.0
ITEM00000337,ORD000105,P0220,Lipton Green Tea 25 Bags,"Tea, Coffee & Health Drinks",1,125,125,0,0.0,125.0
ITEM00000338,ORD000106,P0259,Veet Hair Removal Cream 100g,Personal Care,1,215,215,0,0.0,215.0
ITEM00000339,ORD000107,P0271,Dettol Antiseptic Liquid 550ml,Personal Care,1,195,195,0,0.0,195.0
ITEM00000340,ORD000107,P0223,Pril Dishwash Liquid 750ml,Cleaning & Household,1,105,105,0,0.0,105.0
ITEM00000341,ORD000107,P0061,Coca Cola 2.25L,Cold Drinks & Juices,1,95,95,0,0.0,95.0
ITEM00000342,ORD000108,P0109,Cadbury Dairy Milk Silk 60g,Snacks & Munchies,1,100,100,0,0.0,100.0
ITEM00000343,ORD000109,P0038,Lemon 250g (4-5pcs),Fruits & Vegetables,1,25,25,10,2.5,22.5
ITEM00000344,ORD000109,P0182,Fortune Refined Oil 5L,"Masala, Oil & More",1,750,750,0,0.0,750.0
ITEM00000345,ORD000109,P0051,Apple Shimla 4pcs,Fruits & Vegetables,1,140,140,0,0.0,140.0
ITEM00000346,ORD000110,P0134,Kelloggs Corn Flakes 875g,Breakfast & Instant Food,1,340,340,0,0.0,340.0
ITEM00000347,ORD000110,P0152,Tata Sampann Toor Dal 1kg,"Atta, Rice & Dal",2,160,320,0,0.0,320.0
ITEM00000348,ORD000110,P0042,Cabbage 1pc,Fruits & Vegetables,1,35,35,5,1.75,33.25
ITEM00000349,ORD000111,P0088,Nestle Iced Tea Lemon 500ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00000350,ORD000112,P0095,Doritos Nacho Cheese 150g,Snacks & Munchies,1,75,75,0,0.0,75.0
ITEM00000351,ORD000113,P0078,Tropicana Orange 1L,Cold Drinks & Juices,1,145,145,0,0.0,145.0
ITEM00000352,ORD000113,P0096,Pringles Original 107g,Snacks & Munchies,2,130,260,0,0.0,260.0
ITEM00000353,ORD000113,P0080,Minute Maid Pulpy Orange 400ml,Cold Drinks & Juices,1,45,45,0,0.0,45.0
ITEM00000354,ORD000113,P0193,Kissan Mixed Fruit Jam 500g,Sauces & Spreads,1,140,140,0,0.0,140.0
ITEM00000355,ORD000114,P0077,Real Fruit Juice Mango 1L,Cold Drinks & Juices,3,130,390,5,19.5,370.5
ITEM00000356,ORD000114,P0098,Haldirams Moong Dal 200g,Snacks & Munchies,1,55,55,0,0.0,55.0
ITEM00000357,ORD000114,P0188,Saffola Gold Oil 1L,"Masala, Oil & More",1,250,250,0,0.0,250.0
ITEM00000358,ORD000114,P0229,Ariel Matic 2kg,Cleaning & Household,1,395,395,0,0.0,395.0
ITEM00000359,ORD000115,P0157,Rajma 500g,"Atta, Rice & Dal",1,110,110,0,0.0,110.0
ITEM00000360,ORD000115,P0223,Pril Dishwash Liquid 750ml,Cleaning & Household,1,105,105,0,0.0,105.0
ITEM00000361,ORD000115,P0289,Farex Baby Food 300g,Baby Care,1,175,175,0,0.0,175.0
ITEM00000362,ORD000116,P0223,Pril Dishwash Liquid 750ml,Cleaning & Household,2,105,210,0,0.0,210.0
ITEM00000363,ORD000116,P0034,Ginger 200g,Fruits & Vegetables,1,40,40,0,0.0,40.0
ITEM00000364,ORD000117,P0111,5 Star Chocolate 40g,Snacks & Munchies,1,25,25,5,1.25,23.75
ITEM00000365,ORD000118,P0145,Pillsbury Chakki Fresh Atta 5kg,"Atta, Rice & Dal",1,240,240,0,0.0,240.0
ITEM00000366,ORD000119,P0231,Comfort Fabric Conditioner 860ml,Cleaning & Household,1,195,195,0,0.0,195.0
ITEM00000367,ORD000119,P0042,Cabbage 1pc,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00000368,ORD000120,P0036,Coriander Leaves 100g,Fruits & Vegetables,1,15,15,0,0.0,15.0
ITEM00000369,ORD000120,P0088,Nestle Iced Tea Lemon 500ml,Cold Drinks & Juices,3,40,120,0,0.0,120.0
ITEM00000370,ORD000120,P0066,Fanta 750ml,Cold Drinks & Juices,2,40,80,0,0.0,80.0
ITEM00000371,ORD000120,P0229,Ariel Matic 2kg,Cleaning & Household,1,395,395,0,0.0,395.0
ITEM00000372,ORD000120,P0053,Orange 500g,Fruits & Vegetables,1,50,50,0,0.0,50.0
ITEM00000373,ORD000120,P0180,Maggi Hot & Sweet Sauce 1kg,"Masala, Oil & More",1,140,140,0,0.0,140.0
ITEM00000374,ORD000120,P0085,Paper Boat Jaljeera 250ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00000375,ORD000121,P0133,Quaker Oats 1kg,Breakfast & Instant Food,1,185,185,5,9.25,175.75
ITEM00000376,ORD000121,P0248,Pantene Shampoo 650ml,Personal Care,1,385,385,0,0.0,385.0
ITEM00000377,ORD000121,P0143,Aashirvaad Atta 10kg,"Atta, Rice & Dal",1,475,475,0,0.0,475.0
ITEM00000378,ORD000121,P0085,Paper Boat Jaljeera 250ml,Cold Drinks & Juices,2,40,80,0,0.0,80.0
ITEM00000379,ORD000122,P0107,Monaco Classic 200g,Snacks & Munchies,1,25,25,0,0.0,25.0
ITEM00000380,ORD000122,P0104,Sunfeast Dark Fantasy 300g,Snacks & Munchies,1,110,110,0,0.0,110.0
ITEM00000381,ORD000123,P0071,Kinley Water 1L,Cold Drinks & Juices,1,20,20,5,1.0,19.0
ITEM00000382,ORD000123,P0135,Kelloggs Chocos 375g,Breakfast & Instant Food,1,185,185,0,0.0,185.0
ITEM00000383,ORD000124,P0123,Knorr Chicken Soup 40g,Breakfast & Instant Food,1,35,35,0,0.0,35.0
ITEM00000384,ORD000124,P0003,Amul Gold Full Cream Milk 500ml,"Dairy, Bread & Eggs",1,32,32,0,0.0,32.0
ITEM00000385,ORD000125,P0221,Vim Dishwash Gel 750ml,Cleaning & Household,2,95,190,0,0.0,190.0
ITEM00000386,ORD000125,P0007,Amul Fresh Cream 250ml,"Dairy, Bread & Eggs",1,85,85,10,8.5,76.5
ITEM00000387,ORD000126,P0144,Fortune Chakki Fresh Atta 5kg,"Atta, Rice & Dal",1,235,235,0,0.0,235.0
ITEM00000388,ORD000126,P0160,Tata Salt Lite 1kg,"Atta, Rice & Dal",1,52,52,0,0.0,52.0
ITEM00000389,ORD000127,P0017,Mother Dairy Paneer 200g,"Dairy, Bread & Eggs",1,95,95,0,0.0,95.0
ITEM00000390,ORD000128,P0274,Stayfree Secure XL 20 Pads,Personal Care,1,195,195,0,0.0,195.0
ITEM00000391,ORD000128,P0158,Kabuli Chana 500g,"Atta, Rice & Dal",2,95,190,0,0.0,190.0
ITEM00000392,ORD000129,P0222,Vim Dishwash Bar 600g,Cleaning & Household,1,55,55,0,0.0,55.0
ITEM00000393,ORD000129,P0260,Nivea Body Lotion 400ml,Personal Care,1,295,295,0,0.0,295.0
ITEM00000394,ORD000129,P0135,Kelloggs Chocos 375g,Breakfast & Instant Food,1,185,185,5,9.25,175.75
ITEM00000395,ORD000130,P0149,Fortune Biryani Special Basmati 1kg,"Atta, Rice & Dal",1,170,170,0,0.0,170.0
ITEM00000396,ORD000130,P0155,Tata Sampann Masoor Dal 500g,"Atta, Rice & Dal",1,75,75,0,0.0,75.0
ITEM00000397,ORD000130,P0098,Haldirams Moong Dal 200g,Snacks & Munchies,1,55,55,0,0.0,55.0
ITEM00000398,ORD000130,P0124,Knorr Hot & Sour Veg Soup 42g,Breakfast & Instant Food,1,35,35,0,0.0,35.0
ITEM00000399,ORD000131,P0238,Scotch Brite Scrub Pad 3pc,Cleaning & Household,1,75,75,0,0.0,75.0
ITEM00000400,ORD000132,P0147,India Gate Basmati Rice 5kg,"Atta, Rice & Dal",1,900,900,0,0.0,900.0
ITEM00000401,ORD000132,P0207,Brooke Bond Taj Mahal 1kg,"Tea, Coffee & Health Drinks",2,520,1040,0,0.0,1040.0
ITEM00000402,ORD000133,P0018,Amul Fresh Paneer 200g,"Dairy, Bread & Eggs",1,90,90,0,0.0,90.0
ITEM00000403,ORD000133,P0002,Amul Taaza Toned Milk 1L,"Dairy, Bread & Eggs",2,56,112,0,0.0,112.0
ITEM00000404,ORD000133,P0156,Tata Sampann Urad Dal 500g,"Atta, Rice & Dal",1,90,90,0,0.0,90.0
ITEM00000405,ORD000133,P0114,Too Yumm Veggie Stix 56g,Snacks & Munchies,1,35,35,0,0.0,35.0
ITEM00000406,ORD000133,P0026,Britannia Bread Large,"Dairy, Bread & Eggs",1,40,40,0,0.0,40.0
ITEM00000407,ORD000133,P0067,Mountain Dew 750ml,Cold Drinks & Juices,2,40,80,5,4.0,76.0
ITEM00000408,ORD000134,P0028,Harvest Gold Bread,"Dairy, Bread & Eggs",1,42,42,0,0.0,42.0
ITEM00000409,ORD000134,P0226,Domex Toilet Cleaner 1L,Cleaning & Household,1,135,135,0,0.0,135.0
ITEM00000410,ORD000134,P0249,Dove Shampoo 650ml,Personal Care,1,425,425,0,0.0,425.0
ITEM00000411,ORD000134,P0244,Dove Soap 125g (3 pack),Personal Care,1,180,180,0,0.0,180.0
ITEM00000412,ORD000135,P0209,Nescafe Classic 50g,"Tea, Coffee & Health Drinks",1,215,215,0,0.0,215.0
ITEM00000413,ORD000135,P0015,Britannia Cheese Slices 200g,"Dairy, Bread & Eggs",1,125,125,0,0.0,125.0
ITEM00000414,ORD000135,P0100,Bikaji Bhujia 200g,Snacks & Munchies,1,48,48,0,0.0,48.0
ITEM00000415,ORD000136,P0050,Banana Robusta 6pcs,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00000416,ORD000136,P0191,Dalda Vanaspati 1L,"Masala, Oil & More",1,200,200,0,0.0,200.0
ITEM00000417,ORD000136,P0091,Lays American Style Cream & Onion 50g,Snacks & Munchies,1,20,20,0,0.0,20.0
ITEM00000418,ORD000136,P0068,Thums Up 2.25L,Cold Drinks & Juices,1,95,95,0,0.0,95.0
ITEM00000419,ORD000136,P0271,Dettol Antiseptic Liquid 550ml,Personal Care,1,195,195,0,0.0,195.0
ITEM00000420,ORD000137,P0089,Lays Classic Salted 50g,Snacks & Munchies,1,20,20,0,0.0,20.0
ITEM00000421,ORD000137,P0101,Parle G Biscuits 376g,Snacks & Munchies,1,40,40,0,0.0,40.0
ITEM00000422,ORD000137,P0124,Knorr Hot & Sour Veg Soup 42g,Breakfast & Instant Food,2,35,70,0,0.0,70.0
ITEM00000423,ORD000137,P0108,Parle 20-20 Cashew Cookies 400g,Snacks & Munchies,1,55,55,5,2.75,52.25
ITEM00000424,ORD000137,P0071,Kinley Water 1L,Cold Drinks & Juices,2,20,40,0,0.0,40.0
ITEM00000425,ORD000138,P0109,Cadbury Dairy Milk Silk 60g,Snacks & Munchies,1,100,100,10,10.0,90.0
ITEM00000426,ORD000139,P0062,Pepsi 750ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00000427,ORD000140,P0076,Real Fruit Juice Mixed Fruit 1L,Cold Drinks & Juices,3,130,390,0,0.0,390.0
ITEM00000428,ORD000140,P0022,Farm Fresh White Eggs 10 pcs,"Dairy, Bread & Eggs",1,75,75,5,3.75,71.25
ITEM00000429,ORD000141,P0168,MDH Deggi Mirch 100g,"Masala, Oil & More",1,85,85,0,0.0,85.0
ITEM00000430,ORD000141,P0065,Thumbs Up 750ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00000431,ORD000142,P0096,Pringles Original 107g,Snacks & Munchies,1,130,130,0,0.0,130.0
ITEM00000432,ORD000142,P0109,Cadbury Dairy Milk Silk 60g,Snacks & Munchies,1,100,100,0,0.0,100.0
ITEM00000433,ORD000142,P0142,Aashirvaad Atta 5kg,"Atta, Rice & Dal",1,240,240,0,0.0,240.0
ITEM00000434,ORD000142,P0171,Everest Turmeric Powder 200g,"Masala, Oil & More",2,95,190,0,0.0,190.0
ITEM00000435,ORD000142,P0251,Sunsilk Shampoo 650ml,Personal Care,1,295,295,0,0.0,295.0
ITEM00000436,ORD000143,P0083,Maaza Mango Drink 1.2L,Cold Drinks & Juices,1,60,60,0,0.0,60.0
ITEM00000437,ORD000143,P0101,Parle G Biscuits 376g,Snacks & Munchies,1,40,40,0,0.0,40.0
ITEM00000438,ORD000144,P0128,MTR Dosa Mix 500g,Breakfast & Instant Food,1,75,75,0,0.0,75.0
ITEM00000439,ORD000144,P0165,Rava Medium 500g,"Atta, Rice & Dal",1,35,35,0,0.0,35.0
ITEM00000440,ORD000144,P0134,Kelloggs Corn Flakes 875g,Breakfast & Instant Food,1,340,340,0,0.0,340.0
ITEM00000441,ORD000144,P0132,Saffola Masala Oats 400g,Breakfast & Instant Food,1,145,145,0,0.0,145.0
ITEM00000442,ORD000144,P0178,Kissan Fresh Tomato Ketchup 900g,"Masala, Oil & More",1,120,120,10,12.0,108.0
ITEM00000443,ORD000144,P0054,Sweet Lime 500g,Fruits & Vegetables,1,45,45,0,0.0,45.0
ITEM00000444,ORD000145,P0050,Banana Robusta 6pcs,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00000445,ORD000146,P0074,Sting Energy Drink 250ml,Cold Drinks & Juices,1,20,20,0,0.0,20.0
ITEM00000446,ORD000147,P0067,Mountain Dew 750ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00000447,ORD000147,P0185,Fortune Mustard Oil 1L,"Masala, Oil & More",1,185,185,0,0.0,185.0
ITEM00000448,ORD000147,P0098,Haldirams Moong Dal 200g,Snacks & Munchies,1,55,55,0,0.0,55.0
ITEM00000449,ORD000148,P0148,Daawat Basmati Rice 1kg,"Atta, Rice & Dal",1,180,180,0,0.0,180.0
ITEM00000450,ORD000149,P0180,Maggi Hot & Sweet Sauce 1kg,"Masala, Oil & More",1,140,140,0,0.0,140.0
ITEM00000451,ORD000150,P0127,MTR Idli Mix 500g,Breakfast & Instant Food,1,75,75,0,0.0,75.0
ITEM00000452,ORD000150,P0022,Farm Fresh White Eggs 10 pcs,"Dairy, Bread & Eggs",1,75,75,0,0.0,75.0
ITEM00000453,ORD000150,P0083,Maaza Mango Drink 1.2L,Cold Drinks & Juices,1,60,60,10,6.0,54.0
ITEM00000454,ORD000150,P0045,Ladies Finger 500g,Fruits & Vegetables,1,40,40,0,0.0,40.0
ITEM00000455,ORD000151,P0051,Apple Shimla 4pcs,Fruits & Vegetables,1,140,140,0,0.0,140.0
ITEM00000456,ORD000151,P0091,Lays American Style Cream & Onion 50g,Snacks & Munchies,1,20,20,0,0.0,20.0
ITEM00000457,ORD000151,P0216,Bournvita 500g,"Tea, Coffee & Health Drinks",1,250,250,0,0.0,250.0
ITEM00000458,ORD000151,P0130,ID Fresh Idli Batter 1kg,Breakfast & Instant Food,1,75,75,5,3.75,71.25
ITEM00000459,ORD000151,P0002,Amul Taaza Toned Milk 1L,"Dairy, Bread & Eggs",2,56,112,0,0.0,112.0
ITEM00000460,ORD000151,P0042,Cabbage 1pc,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00000461,ORD000152,P0214,Boost Health Drink 500g,"Tea, Coffee & Health Drinks",1,265,265,0,0.0,265.0
ITEM00000462,ORD000152,P0023,Amul Kool Milk Drink 200ml,"Dairy, Bread & Eggs",1,20,20,0,0.0,20.0
ITEM00000463,ORD000153,P0135,Kelloggs Chocos 375g,Breakfast & Instant Food,1,185,185,0,0.0,185.0
ITEM00000464,ORD000154,P0116,Cornitos Nacho Chips 150g,Snacks & Munchies,1,70,70,0,0.0,70.0
ITEM00000465,ORD000154,P0134,Kelloggs Corn Flakes 875g,Breakfast & Instant Food,1,340,340,0,0.0,340.0
